MIGPUMA,TOT_JOBS,JOBS_AGE_29,JOBS_AGE_30_54,JOBS_AGE_55,JOBS_EARN_1250,JOBS_EARN_1251_3333,JOBS_EARN_3334,AGR,EXT,UTL,CON,MFG,WHL,RET,TRN,INF,FIN,REL,PRF,MNG,ADM,EDU,MED,ENT,FOD,SRV,PUB,JOBS_EDU_NOHS,JOBS_EDU_HS,JOBS_EDU_NOBACH,JOBS_EDU_BACH
3500190,77496,16416,42083,18997,20361,28675,28460,508,5319,1443,4967,1719,2224,9890,1570,586,1445,829,1405,351,2244,8698,15827,2006,7915,1747,6803,10087,19225,21488,10280
3500300,43980,8157,23495,12328,10474,15111,18395,150,124,444,1572,494,178,3460,531,380,1048,422,10762,81,1008,5175,6954,1210,4456,879,4652,4714,9558,11796,9755
3500400,34038,8391,17411,8236,9602,14388,10048,2627,103,503,1806,1350,720,4668,1116,325,878,315,887,572,1221,4181,5155,292,4505,1085,1729,4943,7829,8432,4443
3500500,63113,12986,32770,17357,14713,25502,22898,302,83,306,3158,939,1096,7940,770,1573,1596,757,2944,284,3042,4935,9751,2535,9111,2770,9221,8565,13431,16193,11938
3500600,32336,7874,17495,6967,8209,13195,10932,11,324,59,1926,2578,504,3174,350,233,562,551,1058,36,4485,3994,3932,1749,3727,719,2364,3989,7150,8497,4826
3500790,357331,83151,190609,83571,83550,134690,139091,422,183,1318,22178,13865,12689,40670,9669,10614,12167,5076,32966,4114,23036,29801,66601,6049,38436,9565,17912,44748,75986,91501,61945
3500900,28620,6110,14824,7686,8351,11496,8773,1165,1641,427,1420,1229,286,3458,478,197,455,206,847,187,641,4720,4994,419,3083,505,2262,4654,6940,7096,3820
3501000,70870,18240,36861,15769,20638,29394,20838,2503,45,743,4621,2370,1251,7985,1759,592,1960,859,3993,74,3791,9734,14926,1141,7283,1256,3984,12885,13938,16058,9749
3501100,43797,10391,22133,11273,12229,19013,12555,1611,628,428,2410,934,1066,6420,1296,604,1197,482,1525,79,2310,4217,7094,902,6842,1107,2645,6872,9818,11373,5343
3501200,56872,13417,30457,12998,11876,17372,27624,799,12073,732,4928,1682,1531,6032,2634,510,1215,811,1357,272,2774,4488,5501,624,5326,1601,1982,9945,13288,13703,6519
3600100,32394,7497,17258,7639,8771,10860,12763,588,51,386,1212,2147,476,3748,721,323,679,201,605,576,863,6925,6788,112,2812,964,2217,2169,8107,8269,6352
3600200,63975,14159,33668,16148,15534,23348,25093,1152,105,155,2448,4766,1350,7078,1908,753,812,644,1100,214,1559,8503,12138,2370,5826,1962,9132,4443,15973,16792,12608
3600300,48568,10637,25155,12776,12592,17375,18601,517,240,228,2477,5962,1216,6228,751,784,1667,385,1350,740,3347,5289,5270,1041,4876,2034,4166,3595,12465,12428,9443
3600400,154870,36119,78886,39865,39224,57427,58219,711,206,717,3831,13133,4074,16468,6078,1781,7756,1055,4566,901,3542,20342,34803,1989,16912,4309,11696,11098,36387,40107,31159
3600500,42990,10060,22710,10220,11086,15818,16086,827,48,201,1752,3315,1200,5864,1130,563,788,535,981,357,1575,5962,7733,305,4397,1739,3718,3113,10827,11226,7764
3600600,33271,7920,17209,8142,8957,10290,14024,210,47,1974,1613,3189,526,3999,681,181,596,263,752,37,838,6335,4704,236,3841,1039,2210,2242,8033,8474,6602
3600700,273194,62054,143319,67821,64191,84904,124099,1627,177,2020,10982,22618,14354,28721,11660,3143,10677,3665,16263,3971,12710,34765,46511,3793,22028,10099,13410,19397,60075,69862,61806
3600800,39606,8754,20354,10498,9443,14343,15820,1441,54,462,1639,7155,1073,5206,908,230,637,304,624,198,1235,6113,3504,169,3752,864,4038,3138,10005,10211,7498
3600900,397862,100178,201444,96240,99167,121486,177209,380,144,1085,13813,41049,14257,38490,9412,5868,12680,6492,27457,10234,26123,57358,71116,4772,28897,14894,13341,28877,80066,96071,92670
3601000,34625,7767,17693,9165,8505,12593,13527,1819,92,116,1231,5526,1205,3278,885,212,826,184,525,96,823,5215,4630,896,2439,1139,3488,2567,8647,8968,6676
3601100,69601,17150,34206,18245,19475,24077,26049,594,1,528,2987,9207,1727,9648,2453,416,1382,715,1840,402,3254,6537,10877,3524,7072,2298,4139,5484,16855,17759,12353
3601200,481423,120913,243940,116570,119705,149499,212219,810,196,1557,16775,42699,19114,48971,17195,5874,30796,6972,26692,14504,26797,49143,77719,7744,45141,20472,22252,34453,104154,119551,102352
3601300,34226,7831,17253,9142,8550,11560,14116,1632,314,65,1545,4091,931,3321,1011,281,469,205,657,217,1945,4204,3456,281,2829,1317,5455,2364,8970,8776,6285
3601400,59199,14654,29400,15145,15721,19943,23535,803,28,33,3285,8212,2113,8131,1533,752,1287,422,1489,1138,1771,7446,9564,922,5561,2074,2635,4079,13570,14875,12021
3601500,39332,9744,19507,10081,10995,13596,14741,533,20,28,1144,5295,900,4443,508,234,675,343,1402,218,1231,7408,5707,538,4573,1619,2513,2674,9261,9957,7696
3601600,36276,7719,18824,9733,9080,15048,12148,202,69,103,1117,5141,893,4897,3212,442,462,217,487,400,732,3845,8572,112,1774,1356,2243,3146,9421,9580,6410
3601700,63660,14121,33580,15959,14371,18107,31182,1,345,102,2100,5546,1253,6971,2381,564,1621,640,7328,1354,1863,6597,12625,786,5290,1923,4370,4395,12999,15709,16436
3601800,86562,21039,45973,19550,21689,25365,39508,440,172,207,5224,8741,4354,10032,2273,1064,4232,1555,5448,930,3058,10968,9962,2157,8551,3174,4020,5703,18446,20898,20476
3601900,50618,12569,25887,12162,12141,14836,23641,228,110,617,2722,4164,870,5633,1286,729,1316,484,2390,234,1060,8838,9176,330,4558,1970,3903,3416,10246,12333,12054
3602000,240167,51687,129848,58632,49163,62633,128371,243,91,520,7866,8216,7159,20901,7822,4253,13344,3316,15428,4427,12380,23161,38900,2081,14200,9172,46687,15858,46899,59961,65762
3602100,35158,7490,17659,10009,9310,11785,14063,926,32,108,1586,2287,1735,4164,1286,414,637,383,831,250,880,3902,5572,1039,3101,1130,4895,2659,8063,9025,7921
3602200,132159,28975,66962,36222,31248,46252,54659,513,209,1069,4691,19267,5148,13862,2722,1843,3698,1600,4102,1216,5384,17501,22778,985,11106,5225,9240,9087,31600,34767,27730
3602300,48875,11102,25477,12296,11408,13361,24106,520,328,208,923,3375,608,3879,946,473,1063,594,2269,233,985,17550,6031,579,4380,1627,2304,2823,9285,11621,14044
3602400,77040,16295,40809,19936,18187,25581,33272,641,113,291,1999,10135,1944,8114,2682,657,2117,551,4727,1531,3292,9065,14102,945,5928,2481,5725,5153,18679,20510,16403
3602500,41824,9853,20900,11071,12294,14685,14845,345,119,83,1042,5033,786,4295,566,225,943,297,812,188,995,8507,5996,1319,3653,1645,4975,2685,10683,10941,7662
3602600,46848,10647,23565,12636,12758,17123,16967,630,92,183,1546,8898,1170,5265,1137,423,787,355,830,386,1776,5949,7239,620,4246,1946,3370,3445,12074,12439,8243
3602700,83727,18950,41845,22932,21361,29884,32482,1071,201,294,3564,4800,2058,10245,2945,956,1765,1387,2035,760,3398,10242,16874,1244,8105,3304,8479,7303,18090,20778,18606
3602800,111827,25314,56188,30325,27605,31706,52516,698,220,702,5517,8857,1842,12843,2921,1571,2392,1269,3939,1281,5651,17091,20621,2073,9174,4186,8979,8256,20721,27210,30326
3602900,137886,33906,70245,33735,36195,45824,55867,1037,84,620,5570,8329,8520,20978,7309,1949,2593,1515,5595,906,8692,15355,24311,1812,9611,6274,6826,13097,27565,32811,30507
3603000,122113,27412,62551,32150,31759,38660,51694,46,164,1291,7038,7369,5233,13831,3455,1776,2373,2011,6516,911,7788,14047,27071,1578,8781,5709,5125,12237,20685,27139,34640
3603100,445434,88359,238167,118908,91233,122262,231939,350,19,3503,31057,13806,15347,51630,12218,8411,16403,10479,29038,9600,25302,52872,75964,11335,30490,23161,24449,45044,75000,100235,136796
3603200,645383,141493,332648,171242,146745,188295,310343,167,5,4719,31561,17430,27007,81797,15766,10750,28913,10719,42254,8090,32654,72339,144868,12354,48047,31055,24888,63040,105871,143314,191665
3603300,661169,143924,342559,174686,145676,199687,315806,2714,182,1431,47775,54273,41531,76784,20440,9459,21219,7387,42527,8385,45015,76672,94465,9696,48727,25935,26552,64266,120435,152951,179593
3603700,316012,62925,179597,73490,59219,103851,152942,12,4,2138,11036,6048,12725,33431,8424,1390,4357,11571,5247,1177,8991,50674,108232,3687,15890,9772,21206,47027,56075,74156,75829
3603800,2510751,616281,1426945,467525,383562,508766,1618423,159,18,6778,48312,24872,85689,162797,20683,197242,300126,88523,364282,69818,184300,152909,267187,79215,232571,107597,117673,220459,341358,491018,841635
3603900,107189,26220,56037,24932,28214,33704,45271,4,0,1127,9859,1298,1870,14608,4919,901,1921,1407,3855,565,4211,11361,30050,1377,8390,5014,4452,10251,18444,23903,28371
3604000,782470,162660,435082,184728,186193,264991,331286,136,0,4666,32262,21165,25642,78537,75122,10777,16613,20581,22894,2938,32489,92226,231347,8519,50049,29875,26632,104325,140214,177225,198046
3604100,668980,137257,371645,160078,143322,235366,290292,33,24,3192,55272,20703,23775,67752,72640,6262,16312,16742,19759,2927,41025,64923,146797,6573,49626,26704,27939,91903,120669,150592,168559
3700100,43190,10849,21540,10801,12713,17938,12539,328,411,151,2820,2146,1365,6166,732,371,726,820,1076,548,1544,6737,6523,1051,5923,1407,2345,4003,10209,10256,7873
3700200,53907,12231,28594,13082,14095,24166,15646,478,61,153,3847,9681,1900,6880,1794,509,862,501,1352,2603,2588,4714,7450,520,4551,1416,2047,6259,13925,13490,8002
3700300,32342,6915,16840,8587,8837,14475,9030,137,7,265,2001,6463,1880,4805,712,96,554,252,591,195,1892,3008,3795,394,2709,796,1790,3644,8715,8178,4890
3700400,28744,6207,14976,7561,7910,11217,9617,383,24,253,1619,6303,509,3392,954,119,410,116,687,26,2103,3376,3602,123,2035,654,2056,3372,7446,7365,4354
3700590,58909,12054,30916,15939,16566,24571,17772,1184,26,356,2715,7821,2529,7836,3989,886,984,461,1446,179,2012,7233,8609,355,4970,1606,3712,7239,15229,15337,9050
3700700,30500,6110,16030,8360,9007,11783,9710,764,30,131,1393,1311,1248,4048,1084,214,709,668,1341,96,1554,4318,4028,562,3160,1126,2715,3425,7774,8137,5054
3700800,34388,6934,17657,9797,10000,15087,9301,1212,6,138,1703,4220,744,5057,392,209,664,2283,718,11,1321,3423,2996,523,5407,845,2516,4246,8928,8806,5474
3700900,57127,12016,30233,14878,15769,22786,18572,1305,49,157,2501,9505,2890,7507,861,1320,1060,468,2152,1291,2610,5842,7880,367,5394,1003,2965,7162,15200,14510,8239
3701000,38979,7781,21163,10035,10085,14344,14550,805,6,5,2987,7436,1440,4142,796,765,1269,356,954,1388,1950,3269,5570,281,3241,725,1594,4968,10197,9928,6105
3701100,48761,12629,26343,9789,13890,18550,16321,575,56,62,3636,6357,2254,8038,1309,295,856,449,1351,233,2446,5304,5847,360,5767,1215,2351,5378,11064,11542,8148
3701200,618585,138072,352972,127541,128941,193313,296331,964,237,2316,33068,26052,30650,65712,9294,20981,21635,9991,59190,12103,50875,49427,70492,11286,50976,16664,76672,55541,121680,150316,152976
3701300,208481,39945,123604,44932,34626,54316,119539,236,22,208,4925,23378,6773,15845,2717,3557,10943,2070,26373,1031,10110,32369,37255,2022,15623,5174,7850,18105,38537,49835,62059
3701400,71005,14983,40133,15889,13975,21491,35539,254,17,245,1766,2297,875,6153,595,893,1124,676,3333,368,1359,22476,16348,700,6567,2461,2498,5883,12889,16541,20709
3701500,42693,9631,22817,10245,11278,17081,14334,468,71,243,2186,9849,1701,5460,696,702,656,308,1461,329,2836,3925,5219,594,3450,930,1609,5198,10055,10633,7176
3701600,63422,15531,32906,14985,17652,24807,20963,77,50,108,2906,9323,3033,9743,1039,493,1474,519,1343,408,2952,6274,11305,745,7601,1507,2522,6970,14895,15384,10642
3701700,284382,63477,154765,66140,70224,101824,112334,325,62,389,11429,34728,17632,32075,16250,4590,12921,4282,12379,6426,26789,21334,35778,3518,26955,7058,9462,29841,65399,70843,54822
3701800,190036,40325,103731,45980,44965,67058,78013,67,106,171,6504,15810,7032,22170,6083,1921,9651,1890,8703,6809,14558,16479,39785,3164,18117,4388,6628,18353,43221,48513,39624
3701990,96933,22524,52928,21481,23608,37748,35577,534,64,217,5543,17415,4588,12623,4425,818,1474,755,3395,4934,6361,7269,9857,2480,8888,2168,3125,9669,23328,24248,17164
3702000,37128,7619,19927,9582,8525,17386,11217,179,45,128,1076,11098,2322,3649,803,257,580,161,591,385,1608,3438,3874,232,2642,850,3210,4040,10169,9592,5708
3702100,44497,10000,23640,10857,11115,20159,13223,218,117,55,1248,14754,1256,4697,329,218,531,208,678,64,2812,3533,6627,251,3957,1041,1903,4528,11641,11496,6832
3702200,130843,30914,70308,29621,32648,53680,44515,312,83,600,6206,12259,3408,17127,3340,1550,2842,1628,5900,908,7492,8715,26882,2644,18163,4503,6281,11825,29415,32544,26145
3702390,66124,14749,34300,17075,17311,28105,20708,227,72,249,3917,5267,850,9498,607,621,1442,675,2737,230,2054,6715,9401,4682,8272,2047,6561,6272,16924,17231,10948
3702500,46027,9890,23949,12188,11790,18438,15799,849,22,67,2672,7218,1850,6384,667,479,835,408,1302,240,1929,4254,7730,819,5018,1553,1731,4582,11078,11811,8666
3702690,79308,17725,42163,19420,21718,32512,25078,423,65,318,4688,13952,2526,9798,3088,1510,1299,494,2007,215,5074,9084,9957,1284,7342,1797,4387,8305,20053,20111,13114
3702800,86332,18628,46483,21221,19575,35969,30788,85,17,328,2297,24158,4339,10559,4047,511,1177,618,2825,2084,5351,5098,9999,1051,7396,1560,2832,9254,22132,22336,13982
3703000,75704,17279,40509,17916,19837,29270,26597,31,122,573,3414,15393,2639,10568,1504,474,1195,980,1892,391,4431,6030,11965,864,7799,1645,3794,8097,18742,19286,12300
3703100,714100,160253,413094,140753,146159,210352,357589,1692,145,2064,33949,34602,44077,70442,36689,24008,65858,12804,62127,31490,65280,34768,81891,15461,62519,18386,15848,66403,141413,173766,172265
3703290,95941,26156,50508,19277,28400,35573,31968,416,56,207,5293,9105,4702,16146,2853,948,1492,1149,3101,1989,4965,8277,13340,3443,12388,2431,3640,9138,21279,23026,16342
3703400,49324,11166,26298,11860,13797,18197,17330,423,193,148,2703,7385,2430,5374,3908,175,685,215,1020,1485,2843,4137,8266,779,4135,1004,2016,5083,12113,12486,8476
3703500,44989,10148,23907,10934,11429,19179,14381,64,64,128,2253,9849,2521,5872,1593,153,687,383,843,1358,3072,5001,3960,785,3955,939,1509,5259,11616,11141,6825
3703600,46473,9969,24817,11687,11286,22139,13048,270,25,99,2289,16104,2286,4754,839,218,798,346,667,334,2780,3723,4316,449,3710,1084,1382,6043,12203,11351,6907
3703700,44949,9976,23669,11304,12773,19058,13118,426,41,164,1993,4659,765,6036,475,349,904,353,1458,512,2156,3596,11084,1289,5656,1372,1661,5063,10472,11620,7818
3703800,25808,6670,13418,5720,8468,10088,7252,232,65,94,1901,1983,580,4569,748,109,510,310,776,297,940,4559,3440,252,2814,513,1116,2816,5786,6242,4294
3703900,36849,7755,19848,9246,8840,17924,10085,4757,0,35,1378,8512,1236,3807,520,222,411,123,429,1393,1534,3987,3735,62,2226,688,1794,5622,9411,9083,4978
3704000,39742,9083,20967,9692,11216,16502,12024,1297,8,283,1688,5338,1631,6001,888,220,850,362,941,596,1251,4556,6518,247,3946,1009,2112,4911,9716,10001,6031
3704190,68369,17672,35380,15317,20065,30286,18018,663,16,368,3979,8293,1314,9957,1392,369,1206,928,2137,632,5760,7056,9132,560,9002,1749,3856,7875,16445,16828,9549
3704200,76241,19640,40230,16371,21096,27148,27997,590,20,489,2919,6206,1738,8726,594,864,1849,909,1842,1640,5599,9905,18496,570,9037,1551,2697,7739,16060,18942,13860
3704300,32900,7223,17281,8396,9364,12891,10645,275,30,91,1139,4157,628,4170,830,314,571,370,1651,152,2074,3236,6556,412,3949,882,1413,3564,7706,8637,5770
3704400,40514,9209,20653,10652,12235,16515,11764,592,0,154,2187,3802,1495,6264,640,323,741,705,1146,270,2390,4333,5326,999,5321,1329,2497,4457,9854,10231,6763
3704690,122105,30762,65048,26295,32866,43729,45510,543,21,303,9222,5579,4829,15684,2522,3798,2954,2409,8931,613,6561,10474,20161,2226,16579,3848,4848,11509,26307,29809,23718
3704800,30383,6631,15072,8680,9409,11884,9090,177,15,1158,2208,1392,746,4258,560,326,417,948,1157,3,1894,3152,3677,1514,4342,772,1667,2991,7095,7793,5873
3704990,65279,14132,35370,15777,17443,29905,17931,1294,0,222,2315,15288,1668,7253,1264,214,1498,352,892,410,4713,6968,11032,132,5146,891,3727,8908,16988,17021,8230
3705000,108038,26292,58645,23101,30927,40854,36257,296,0,365,4413,6553,2166,16210,4272,1290,1743,1665,6121,486,6749,10590,21053,1066,15042,3082,4876,12311,24925,27270,17240
3705200,32532,7335,17725,7472,8715,14441,9376,361,96,156,1365,6542,550,4521,740,106,399,253,562,109,1736,4034,5121,165,2682,540,2494,3892,8740,8208,4357
3705390,74566,17130,40964,16472,17444,27811,29311,1016,47,239,7777,13896,4289,8625,2995,407,1119,628,3331,291,4644,7246,5794,702,5583,2333,3604,8145,17743,18094,13454
3800100,110183,28122,58148,23913,21124,26471,62588,797,16199,2389,9000,2970,6652,11340,7507,1298,2992,2112,3184,252,2714,8888,11909,2123,8704,3152,6001,8978,27156,29180,16747
3800200,52235,11221,26056,14958,13149,16669,22417,1220,341,373,2185,6619,3593,5364,1149,711,1934,424,1151,191,695,7303,8357,1656,3706,1264,3999,3593,13207,15132,9082
3800300,73991,18437,37949,17605,17685,20996,35310,420,321,494,4874,1755,3234,9343,1816,1049,3068,700,4117,1876,3105,6068,14840,1386,6630,2973,5922,4787,16718,20172,13877
3800400,54973,15234,26446,13293,14259,16612,24102,1470,187,435,2857,4404,2761,7415,1974,630,1698,643,1945,168,1499,7333,10368,848,4955,1382,2001,3554,12169,14287,9729
3800500,119823,34734,62133,22956,27916,36338,55569,286,25,180,7671,8937,8539,13826,4639,3436,8383,1905,6611,3381,5651,7640,19421,2105,10686,4009,2492,7488,24514,30337,22750
3900100,47664,10787,24303,12574,12257,17523,17884,1012,60,276,1613,15277,1451,5173,1661,533,1346,207,704,87,1080,4210,6517,258,3252,1457,1490,3275,13906,12481,7215
3900290,303169,75382,156418,71369,81180,101710,120279,1284,386,1634,14450,45046,12376,31080,13062,3348,6582,3222,12189,6832,18313,27004,53349,5352,28588,9833,9239,21244,70265,78174,58104
3900700,62086,14701,31755,15630,15641,21961,24484,657,147,207,2157,16183,1743,6714,1368,669,1093,674,1107,514,1651,4782,9223,2056,7567,1661,1913,4769,16942,16271,9403
3900800,96861,22556,49291,25014,25539,34307,37015,1090,24,568,4205,16101,4145,12118,2291,959,1746,772,2559,1417,5720,10722,14670,1225,9128,3033,4368,7470,23618,25336,17881
3900900,746481,163797,396041,186643,163405,229960,353116,200,380,3178,21143,67940,38387,65605,23315,15165,43328,13793,51558,26099,50850,53590,148539,16806,60085,21891,24629,52308,156609,189952,183815
3901090,128651,31016,63812,33823,33820,43938,50893,1300,221,1027,6428,27971,5920,15719,1755,1321,2166,1041,4506,1742,6583,10519,17433,1789,12451,4296,4463,9248,30722,32417,25248
3901300,28408,6170,14644,7594,7752,10947,9709,105,39,140,1105,6986,780,2734,623,329,464,168,741,54,1134,2531,5479,182,2804,927,1083,2228,7945,7476,4589
3901490,166823,38438,82992,45393,48512,61666,56645,254,247,905,7454,21134,6895,21685,6597,1854,3303,1717,4576,2017,11597,13658,32811,2178,17154,5279,5508,12462,43532,42874,29517
3901700,54987,13640,27707,13640,14307,18465,22215,119,309,85,2064,10265,3510,6567,1758,634,556,497,1599,990,1502,9105,5962,539,5561,1570,1795,3660,13606,13112,10969
3901800,273476,64245,142093,67138,65361,92089,116026,81,111,1591,11058,29279,14760,31792,9718,4827,9795,2874,14916,16274,18130,18614,46298,5036,22910,8249,7163,18978,63100,68672,58481
3901900,61058,15351,30796,14911,16640,21432,22986,189,17,103,3843,8980,3724,8237,3257,595,1184,553,2211,3224,2925,4465,7078,1052,5836,1723,1862,4004,15180,14992,11531
3902000,47701,12301,23800,11600,11126,16821,19754,561,990,202,2488,14374,2180,5014,1227,388,1150,333,1219,371,935,4695,5855,392,3090,1279,958,3439,12798,11385,7778
3902100,38594,9013,19757,9824,9881,14565,14148,497,16,152,2184,9617,1365,4098,1337,426,669,265,1517,133,1016,3407,5877,343,3292,1236,1147,2776,11237,9667,5901
3902200,51831,12387,26589,12855,13459,19327,19045,109,32,257,5310,9927,1776,6512,1065,811,1012,305,1001,64,3967,3867,7083,443,4512,1350,2428,3927,14314,13095,8108
3902300,41369,9689,20810,10870,11008,15958,14403,502,340,208,2320,10431,1547,4449,1037,401,1180,127,1054,213,1151,4218,5933,280,3521,1315,1142,2866,12016,10479,6319
3902400,56852,13986,29742,13124,13582,19765,23505,186,38,165,2113,15775,2210,5089,4306,497,1211,431,1806,2187,2322,4095,6566,259,4699,1839,1058,3871,15527,14173,9295
3902500,49802,12207,25555,12040,13279,16998,19525,125,24,163,1957,8930,2564,5273,1508,547,989,305,1270,260,3207,3878,10275,507,4489,1760,1771,3381,12824,13174,8216
3902600,51087,12893,25450,12744,12829,17299,20959,705,48,154,2397,17747,1975,5001,1544,545,1392,249,986,100,977,3753,6719,508,3320,1820,1147,3166,14984,12689,7355
3902700,38343,8811,20445,9087,8668,13611,16064,411,57,108,1098,10877,1135,3437,2555,228,657,269,1270,84,2484,4453,3838,377,2797,1067,1141,2537,11165,9669,6161
3902800,49607,11678,25905,12024,12010,18057,19540,273,102,219,2129,11806,1326,5392,1188,613,752,654,756,230,2399,5405,8440,412,4148,1333,2030,3519,13714,12760,7936
3902900,44663,12203,22096,10364,10468,18589,15606,262,653,490,3641,12441,1620,5384,1464,318,815,159,1070,72,849,2737,6589,283,3640,937,1239,3910,12470,10464,5616
3903000,40119,9211,20430,10478,10965,14807,14347,219,1344,312,1943,7845,1733,4509,1136,380,667,429,1134,94,1896,3370,6282,440,3844,1279,1263,3131,11833,9705,6239
3903190,168720,41911,85192,41617,46836,62402,59482,309,520,878,9005,26793,7040,20307,3772,2471,5199,1680,5734,1104,8965,15126,30696,2232,17008,5973,3908,12189,43699,42226,28695
3903400,29168,6528,14593,8047,7929,11975,9264,156,212,146,1103,6260,1028,3422,1032,185,406,215,508,149,1264,2736,5258,275,2444,1044,1325,2306,8572,7229,4533
3903500,41522,8840,21113,11569,12024,15577,13921,19,1813,892,2370,2260,1126,5940,2020,915,1125,472,814,40,1862,4160,8076,371,4151,1236,1860,2929,11596,11024,7133
3903600,32887,7053,17562,8272,7745,12525,12617,105,600,313,2150,4354,1392,3463,1236,232,1249,291,1129,451,882,3014,6837,87,2813,901,1388,2275,9382,8744,5433
3903700,38335,9229,19832,9274,10269,15303,12763,41,453,318,1215,3856,1214,5649,1878,749,924,221,937,315,1619,4708,7426,382,3652,1358,1420,2657,10518,9824,6107
3903800,59011,14701,30830,13480,14090,23016,21905,772,137,338,3021,8051,1703,10713,1491,337,3001,459,2151,1392,2462,5726,7127,569,5287,2091,2183,4367,14575,14383,10985
3903900,42652,12175,21307,9170,12441,15704,14507,82,54,350,2473,4024,914,6365,895,320,641,424,1263,233,3431,4102,8016,433,5787,1401,1444,3076,10417,10066,6918
3904000,89483,24834,48311,16338,22506,26588,40389,350,27,185,3487,5926,2205,12164,2574,658,5987,1030,6048,12193,4432,6524,7663,3276,10351,2443,1960,5331,17025,20253,22040
3904100,767361,188442,424720,154199,164732,247586,355043,433,320,4740,27326,37881,34081,75771,45336,18365,55806,12186,52255,25556,59418,69249,116947,12304,65028,23129,31230,53367,154151,183744,187657
3904200,64839,15277,36021,13541,13004,20873,30962,947,101,237,2652,14722,2078,5767,4125,356,782,303,3714,1482,8724,3898,5538,286,3670,1179,4278,4751,16582,16056,12173
3904300,48261,11556,24854,11851,12923,18496,16842,506,142,132,1100,6905,1800,5220,2388,211,2688,458,841,1616,2490,4804,8137,467,5021,1658,1677,3826,12256,12440,8183
3904400,41822,9770,21567,10485,10216,15488,16118,120,60,176,1831,11313,1934,4693,2313,204,587,265,1313,432,2120,3379,4576,346,3826,1349,985,3055,11306,10687,7004
3904500,55409,12302,29243,13864,11805,19127,24477,859,35,150,3101,20519,2812,4835,2189,333,1039,273,1122,9,2333,3698,5822,327,3141,1465,1347,4076,16742,13971,8318
3904600,258498,58836,136538,63124,60583,89723,108192,225,46,1211,8963,26753,10415,24352,9073,8844,11588,3009,14177,3981,16860,22365,55448,3791,23326,7208,6863,18364,57378,68484,55436
3904700,62321,16665,30829,14827,17041,20098,25182,141,89,158,1592,3790,1311,11048,997,788,1106,573,9465,1287,1940,8565,7131,613,8741,1375,1611,3984,12601,14525,14546
3904800,38503,9370,20528,8605,10247,13626,14630,234,34,274,936,5897,1228,6046,2117,401,846,161,552,265,1356,2993,7872,285,4150,624,2232,2675,10037,9976,6445
3904900,28156,6509,14737,6910,6947,11617,9592,145,175,196,1341,5461,371,3100,749,216,704,233,654,62,2917,2618,4441,86,2658,775,1254,2118,8295,7065,4169
3905000,35625,8852,18641,8132,10821,13174,11630,134,232,806,1442,1255,743,4035,395,489,832,270,611,748,989,8897,7481,184,3826,873,1383,2208,8308,8777,7480
3905100,35187,8298,19194,7695,10168,14040,10979,26,12,221,1527,1903,695,4367,1080,273,678,463,817,178,1103,4766,10024,60,3841,876,2277,2650,9258,9120,5861
3905200,34042,7719,18052,8271,8135,13609,12298,119,64,238,939,6047,1552,3859,4028,674,1055,204,471,273,1089,3829,4797,182,2841,603,1178,2509,9628,8594,5592
3905300,92952,23809,48848,20295,22616,30586,39750,230,36,129,3739,12519,4708,11171,1778,1398,3997,1054,5145,5869,5476,6206,10957,3794,8645,3012,3089,6131,20431,22312,20269
3905400,155293,38418,82166,34709,36297,51680,67316,64,124,584,7802,23553,13125,19003,6790,934,7161,1417,5068,1594,9969,13667,18735,2324,15899,4221,3259,11611,35869,37773,31622
3905500,528877,122746,283808,122323,114126,158201,256550,343,177,2664,23855,49821,27339,43682,13540,10531,32918,7790,41338,26280,33984,37335,89740,12615,46371,16253,12301,36288,110183,129994,129666
3905690,66220,17494,33831,14895,17132,24293,24795,66,91,768,3963,6776,2528,9987,2509,1463,2394,880,3177,611,3271,6131,8444,1036,7450,2176,2499,4730,15918,15487,12591
4000190,124029,28750,65860,29419,28003,51110,44916,1060,608,1717,8217,16931,3515,14073,3913,1079,2930,1115,3452,739,5916,11556,17578,5858,10434,2609,10729,11600,31602,32968,19109
4000200,26843,6639,14038,6166,7356,12400,7087,1285,129,453,708,1558,402,3595,227,213,701,281,445,106,723,4459,5102,1056,2232,505,2663,2830,6714,6691,3969
4000300,48721,11197,26168,11356,12301,21546,14874,519,1878,764,2139,5429,827,5683,1509,468,1406,340,1167,30,1595,5722,8330,1717,3490,1303,4405,4873,12780,12771,7100
4000400,36528,9017,18676,8835,9450,13395,13683,464,3264,621,2146,2438,2060,4366,1064,337,1258,594,911,62,780,4340,5245,488,3398,702,1990,3913,8888,9025,5685
4000500,41879,9617,21793,10469,9347,15468,17064,4603,4491,737,3075,1827,1656,4549,1623,1032,1405,334,894,324,738,4464,4066,223,2577,852,2409,5207,10455,9962,6638
4000600,65540,15745,34062,15733,16537,27510,21493,486,1874,905,3213,6040,1153,7464,1920,750,2545,827,3282,417,3465,7298,8994,2263,6537,1282,4825,6658,16631,16343,10163
4000700,91245,22465,47865,20915,20510,39112,31623,477,2880,663,4500,9785,2704,9649,4685,631,2256,816,3838,783,2472,8298,14179,5333,7751,1448,8097,9293,23144,22738,13605
4000800,34021,8932,17914,7175,8280,12822,12919,131,2192,163,2582,3627,1483,4276,1067,179,699,393,1317,62,1964,4264,2823,688,3477,946,1688,3498,7645,8415,5531
