CHOSEN,JWMNP,FINCP,GRNTP,HINCP,SMOCP,PINCP,HH_COST,PERNP,WAGP,UNEMP,EMP,type
1208608,25.0,79400.0,1850.0,65000.0,1596.0,32400.0,0.294911687493437,32400.0,30000.0,2,67,leavers
1208609,30.0,30000.0,1180.0,32500.0,1253.0,21250.0,0.3779823795539329,21000.0,19500.0,0,30,leavers
1208610,20.0,43600.0,1190.0,50000.0,1160.0,25900.0,0.3116279069767442,23000.0,25000.0,4,38,leavers
1208611,15.0,29350.0,1170.0,36900.0,1733.0,23600.0,0.3677142857142857,23600.0,23600.0,11,77,leavers
1208612,20.0,75000.0,1660.0,70000.0,1611.0,40000.0,0.26934306569343064,40000.0,36000.0,4,100,leavers
1208613,25.0,34090.0,1515.0,50000.0,3270.0,30000.0,0.3627906976744186,27600.0,25000.0,2,65,leavers
1208614,20.0,120030.0,2000.0,108000.0,2583.0,50000.0,0.22719963638496277,50000.0,50000.0,5,89,leavers
1208615,30.0,32000.0,1377.0,36600.0,736.5,20000.0,0.47714285714285715,20000.0,15900.0,7,40,leavers
1208616,22.5,123600.0,2040.0,113250.0,2463.0,24000.0,0.23776470588235293,22000.0,21300.0,6,85,leavers
1208617,16.0,69400.0,1955.0,71000.0,1456.0,27000.0,0.31065795454545453,27000.0,24000.0,1,42,leavers
1208618,30.0,72500.0,800.0,79250.0,1760.0,28000.0,0.2096637159032424,28000.0,25000.0,2,27,leavers
1208619,30.0,97000.0,1450.0,58000.0,1852.5,24500.0,0.21138339410295426,24500.0,23200.0,2,28,leavers
1208620,30.0,72250.0,1735.0,70500.0,1675.0,42000.0,0.25985915492957745,41100.0,38500.0,3,40,leavers
1208621,30.0,76000.0,2133.0,91600.0,1720.0,35250.0,0.31096681922196795,35250.0,30000.0,1,47,leavers
1208622,40.0,33400.0,1399.5,47400.0,1656.0,30000.0,0.35,24000.0,24000.0,2,27,leavers
1208623,45.0,85850.0,1442.5,89000.0,1721.5,40000.0,0.23010000000000003,40000.0,37000.0,5,40,leavers
1208624,60.0,51190.0,1090.0,51190.0,1661.0,25000.0,0.297196261682243,25000.0,25000.0,7,44,leavers
1208700,15.0,89300.0,1950.0,85700.0,1383.0,40000.0,0.26341935483870965,40000.0,35000.0,4,105,leavers
1208900,20.0,100000.0,925.0,88500.0,1224.0,40000.0,0.16216216216216217,37500.0,30000.0,9,48,leavers
1209100,15.0,81500.0,1315.0,74910.0,1360.0,30000.0,0.18608549874266556,28900.0,28000.0,18,252,leavers
1209300,20.0,58500.0,1000.0,50700.0,1020.0,27000.0,0.20124324324324327,25000.0,23550.0,5,35,leavers
1209501,27.5,94650.0,1524.0,92200.0,1296.5,35500.0,0.19272527472527473,35500.0,35000.0,3,59,leavers
1209502,30.0,93000.0,1390.0,85000.0,1698.0,34650.0,0.2627076923076923,33850.0,31400.0,5,67,leavers
1209503,20.0,97000.0,1501.5,85300.0,1620.0,36000.0,0.2257080223880597,35000.0,33000.0,3,120,leavers
1209504,20.0,63500.0,1070.0,56500.0,1245.0,20000.0,0.24078947368421053,20000.0,18250.0,15,87,leavers
1209505,20.0,42000.0,1190.0,55000.0,1219.5,30000.0,0.2757428571428572,30000.0,30000.0,10,127,leavers
1209506,20.0,39000.0,1194.0,52000.0,876.5,23000.0,0.2723076923076923,22350.0,22000.0,10,88,leavers
1209507,20.0,80000.0,1320.0,67400.0,1293.0,34500.0,0.19843636363636363,34000.0,31600.0,4,92,leavers
1209508,20.0,58300.0,1247.0,50000.0,1260.0,22075.0,0.2784313725490196,20900.0,20000.0,9,111,leavers
1209509,27.5,86000.0,1582.0,85000.0,1497.0,30000.0,0.22843636363636363,30000.0,27000.0,2,91,leavers
1209510,30.0,82500.0,1585.0,68000.0,1664.0,35000.0,0.25588235294117645,35000.0,35000.0,0,56,leavers
1209701,30.0,45800.0,1383.0,46300.0,1288.0,23000.0,0.28278820375335123,22000.0,21000.0,7,90,leavers
1209702,25.0,70900.0,1205.0,66500.0,1110.0,30000.0,0.20856997971602434,30000.0,30000.0,3,65,leavers
1209901,20.0,123000.0,1794.0,115000.0,1692.0,50000.0,0.18655055636187712,45000.0,45000.0,4,68,leavers
1209902,15.0,92000.0,1430.0,72465.0,2028.5,42750.0,0.24941176470588233,39700.0,37700.0,8,84,leavers
1209903,20.0,45100.0,1320.0,50800.0,1268.0,25000.0,0.3050847457627119,25000.0,24500.0,12,140,leavers
1209904,25.0,57000.0,1385.0,58400.0,1163.0,29800.0,0.22969708890637294,25000.0,25000.0,2,82,leavers
1209905,25.0,80000.0,1190.0,66700.0,1445.0,33000.0,0.2136941103916127,31300.0,26000.0,9,100,leavers
1209906,25.0,69700.0,1596.5,64000.0,1524.0,40000.0,0.2792452830188679,40000.0,40000.0,9,118,leavers
1209907,25.0,90000.0,1693.0,60000.0,1031.0,41000.0,0.24777464788732392,40000.0,40000.0,7,103,leavers
1209908,15.0,100000.0,1723.0,86550.0,2169.0,25000.0,0.32145454545454544,25000.0,25000.0,16,107,leavers
1209909,20.0,105000.0,1932.0,87600.0,1650.0,40000.0,0.1970653266331658,35000.0,30000.0,6,65,leavers
1209910,30.0,89850.0,2033.0,93500.0,1933.0,45000.0,0.2257894736842105,45000.0,43700.0,5,57,leavers
1209911,30.0,48000.0,1010.0,53085.0,1574.0,29540.0,0.21684955752212387,29500.0,28650.0,3,53,leavers
1210101,25.0,67000.0,1066.5,61600.0,1141.5,32000.0,0.20937410837438425,31250.0,31050.0,12,94,leavers
1210102,30.0,55000.0,1160.5,63200.0,970.0,37000.0,0.19728,35900.0,35400.0,7,85,leavers
1210103,27.5,56900.0,1003.0,55200.0,696.0,30000.0,0.23259259259259257,28800.0,26000.0,14,121,leavers
1210104,30.0,95000.0,1620.0,90000.0,1429.0,41000.0,0.22455944055944055,40000.0,40000.0,6,105,leavers
1210301,25.0,75000.0,1223.0,66650.0,1190.0,35000.0,0.21001652724452696,35000.0,35000.0,10,75,leavers
1210302,20.0,72550.0,1393.0,73775.0,1475.0,39500.0,0.21396923076923074,34250.0,31750.0,6,80,leavers
1210303,20.0,69000.0,1400.0,52500.0,1474.0,32000.0,0.29542857142857143,31600.0,30000.0,9,91,leavers
1210304,20.0,66000.0,1053.0,53500.0,819.0,32950.0,0.23583815028901733,31200.0,30250.0,12,90,leavers
1210305,30.0,69000.0,1174.0,64650.0,1182.0,40000.0,0.24730349650349653,35000.0,35000.0,2,79,leavers
1210306,20.0,59850.0,1381.5,55700.0,903.0,33000.0,0.2370957801253113,31000.0,30000.0,4,97,leavers
1210307,20.0,75000.0,1100.0,57500.0,1622.5,36500.0,0.2543661971830986,31500.0,30000.0,8,141,leavers
1210308,15.0,100000.0,1300.0,75600.0,1132.0,37500.0,0.1788485714285714,37000.0,32900.0,3,73,leavers
1210501,20.0,61200.0,1003.0,59000.0,1141.0,28000.0,0.2231111111111111,28000.0,25300.0,7,148,leavers
1210502,30.0,47230.0,1008.0,47615.0,923.5,25000.0,0.23896551724137932,24950.0,24000.0,7,103,leavers
1210503,22.5,64000.0,1160.0,62500.0,920.0,36400.0,0.22595698924731183,36000.0,36000.0,6,63,leavers
1210504,30.0,55100.0,904.0,51200.0,663.0,23700.0,0.21176470588235294,21000.0,20000.0,10,68,leavers
1210700,20.0,49200.0,872.0,43600.0,722.0,25000.0,0.21888373205741626,25000.0,25000.0,7,66,leavers
1210900,20.0,111000.0,1552.0,95655.0,1827.0,43000.0,0.21228120516499283,41200.0,40000.0,10,143,leavers
1211101,30.0,47200.0,1124.0,45650.0,801.0,27250.0,0.204963503649635,26700.0,26700.0,7,55,leavers
1211102,25.0,71000.0,1461.5,70000.0,1242.0,35000.0,0.25533411488862834,35000.0,34600.0,5,70,leavers
1211300,25.0,60000.0,1118.0,68000.0,1129.0,30000.0,0.213156146179402,27250.0,27250.0,7,83,leavers
1211501,15.0,69800.0,1430.0,69100.0,1376.0,40000.0,0.2409939637826962,40000.0,38000.0,5,107,leavers
1211502,20.0,80100.0,1290.0,75500.0,1110.5,38000.0,0.21417218543046357,35000.0,30000.0,6,83,leavers
1211503,20.0,69960.0,1215.0,58165.0,978.5,34500.0,0.1749128028699795,30000.0,30000.0,6,58,leavers
1211701,20.0,98430.0,1338.5,79750.0,1203.0,36000.0,0.22532268907563024,35000.0,31000.0,2,87,leavers
1211702,25.0,80000.0,1272.0,84300.0,1118.5,39300.0,0.17223529411764704,37000.0,35000.0,7,82,leavers
1211703,20.0,67230.0,1323.0,65000.0,1227.0,40650.0,0.24720306513409962,39500.0,39500.0,3,71,leavers
1211704,30.0,110400.0,1770.0,90410.0,1626.0,44000.0,0.20321839080459772,42000.0,42000.0,2,56,leavers
1212100,27.5,29000.0,780.0,35200.0,425.0,20000.0,0.175,18000.0,18000.0,3,18,leavers
1212701,30.0,46010.0,1032.0,45500.0,815.0,30000.0,0.2262352941176471,29300.0,29300.0,3,61,leavers
1212702,15.0,65150.0,920.0,50400.0,823.0,26000.0,0.22997542997543,25000.0,25000.0,6,99,leavers
1212703,15.0,60000.0,1245.0,48600.0,902.0,32000.0,0.23815384615384616,30000.0,26500.0,8,82,leavers
1212704,30.0,60000.0,1229.0,58000.0,1094.0,30000.0,0.2103673469387755,30000.0,30000.0,3,65,leavers
1300100,15.0,62000.0,980.0,57500.0,1046.5,30000.0,0.19791999999999998,30000.0,30000.0,7,87,leavers
1300200,15.0,54300.0,1100.0,53000.0,1226.5,25000.0,0.26857142857142857,24000.0,23500.0,20,130,leavers
1300300,15.0,67600.0,783.0,33000.0,935.0,12500.0,0.2964,11650.0,10900.0,14,106,leavers
1300401,15.0,41500.0,1037.0,43100.0,1111.5,24000.0,0.30026431718061675,22800.0,21000.0,22,183,leavers
1300402,15.0,63850.0,1175.0,56150.0,1480.0,36200.0,0.232,36000.0,35000.0,6,83,leavers
1300500,20.0,39500.0,605.0,37800.0,886.0,24000.0,0.21090909090909088,20000.0,20000.0,8,49,leavers
1300600,15.0,50000.0,943.0,48000.0,896.0,28950.0,0.21191489361702126,27500.0,27500.0,7,91,leavers
1300700,20.0,46500.0,650.0,44000.0,528.5,28450.0,0.1754144144144144,27250.0,27000.0,6,58,leavers
1300800,20.0,52850.0,760.0,55165.0,829.0,29000.0,0.19986896551724137,28000.0,29000.0,6,71,leavers
1300900,15.0,50300.0,691.0,42180.0,751.0,21000.0,0.22557556155158895,20500.0,19600.0,12,76,leavers
1301001,25.0,108000.0,1413.0,90000.0,2459.5,50000.0,0.21156164383561646,50000.0,50000.0,4,107,leavers
1301002,25.0,155500.0,1613.0,129500.0,2220.0,60000.0,0.18335104379613498,60000.0,60000.0,2,68,leavers
1301003,30.0,43400.0,1033.0,42200.0,1244.0,29300.0,0.26318764976958525,29300.0,28000.0,2,79,leavers
1301004,25.0,64000.0,986.0,64200.0,985.0,24000.0,0.20044692737430164,23000.0,22300.0,5,28,leavers
1301005,30.0,124610.0,1322.0,104000.0,2160.0,51000.0,0.20059,50000.0,50000.0,6,88,leavers
1301006,20.0,138000.0,1605.0,84000.0,1660.0,50000.0,0.24110399999999998,50000.0,50000.0,5,192,leavers
1301007,20.0,113200.0,1510.0,83400.0,2080.0,42000.0,0.20945454545454545,42000.0,38000.0,12,223,leavers
1301008,30.0,60800.0,1078.0,65100.0,1077.0,28400.0,0.21145631067961165,25000.0,25000.0,6,58,leavers
1301100,20.0,45070.0,723.0,40000.0,728.5,25350.0,0.18466522678185746,24750.0,24750.0,11,63,leavers
1301200,20.0,52100.0,563.0,42000.0,626.5,22000.0,0.16,20400.0,20400.0,8,62,leavers
1301300,15.0,44350.0,490.0,37530.0,578.0,24000.0,0.21000000000000002,23500.0,20000.0,5,65,leavers
1301400,15.0,34000.0,760.0,31350.0,611.0,20000.0,0.28266876669723673,18000.0,18000.0,15,74,leavers
1301500,20.0,60850.0,892.0,56180.0,1224.5,26750.0,0.205,26000.0,25000.0,4,84,leavers
1301600,20.0,32730.0,700.0,30000.0,712.0,17500.0,0.27635467980295564,15600.0,13000.0,16,55,leavers
1301700,15.0,46500.0,1020.0,43100.0,884.0,20000.0,0.26024413145539904,20000.0,19000.0,19,258,leavers
1301800,17.5,38000.0,661.0,35100.0,1069.0,18350.0,0.23852700490998363,18350.0,18000.0,8,74,leavers
1301900,25.0,49000.0,720.0,46600.0,990.0,22000.0,0.22090909090909092,22000.0,22000.0,10,95,leavers
1302001,30.0,64000.0,1183.0,54600.0,963.5,25000.0,0.21206186107470512,25000.0,20000.0,13,52,leavers
1302002,25.0,85000.0,1150.0,70000.0,1760.0,44000.0,0.2293388429752066,42000.0,40000.0,7,170,leavers
1302003,30.0,75000.0,1160.0,62000.0,1158.0,33800.0,0.2422809917355372,33800.0,33000.0,8,129,leavers
1302004,25.0,92050.0,1413.0,80400.0,2169.0,50000.0,0.22875,49000.0,47650.0,4,152,leavers
1302100,20.0,80600.0,1100.0,77600.0,1300.0,34000.0,0.18517241379310345,34000.0,30000.0,5,98,leavers
1302200,30.0,52000.0,827.5,50000.0,930.0,25800.0,0.20444444444444446,24500.0,23500.0,4,58,leavers
1302300,15.0,60000.0,854.0,55000.0,603.0,18400.0,0.1914838250977604,18400.0,15000.0,7,52,leavers
1302400,24.0,94900.0,1400.0,95000.0,1363.0,48150.0,0.17657142857142857,43500.0,41150.0,4,50,leavers
1302500,15.0,34300.0,770.0,41800.0,559.0,19200.0,0.19941690962099123,18000.0,18000.0,9,86,leavers
1302600,20.0,48100.0,800.0,43300.0,774.0,25000.0,0.2009433962264151,25000.0,20800.0,7,82,leavers
1302700,20.0,71050.0,760.0,67840.0,1137.5,25500.0,0.16841772151898732,25500.0,24500.0,3,43,leavers
1302800,20.0,46900.0,705.0,45500.0,1073.0,24000.0,0.22144144144144146,22600.0,22600.0,6,79,leavers
1302900,25.0,58000.0,900.0,58200.0,1095.0,28600.0,0.19425,28000.0,28000.0,2,62,leavers
1303001,25.0,55200.0,1130.0,50000.0,1170.0,27800.0,0.25934272300469485,27000.0,25000.0,8,153,leavers
1303002,25.0,91300.0,1297.0,71200.0,1530.0,30000.0,0.23767741935483871,29500.0,28600.0,2,101,leavers
1303003,32.5,93600.0,1035.0,93600.0,1512.0,46000.0,0.1876153846153846,44000.0,44000.0,2,55,leavers
1303004,30.0,90000.0,1364.5,77250.0,1351.5,40075.0,0.21898181818181817,40000.0,40000.0,5,143,leavers
1303005,30.0,111450.0,1403.0,111450.0,1644.0,60000.0,0.17242105263157895,58000.0,58000.0,1,72,leavers
1303101,30.0,76400.0,1178.0,61000.0,1701.5,31500.0,0.2805714285714286,31500.0,30000.0,5,66,leavers
1303102,25.0,91000.0,1458.0,85000.0,1307.0,35000.0,0.1955451348182884,35000.0,33000.0,7,52,leavers
1303200,20.0,53000.0,816.0,54070.0,732.5,23685.0,0.1666153846153846,22000.0,21000.0,3,59,leavers
1303300,30.0,108200.0,1649.0,95800.0,1824.5,44000.0,0.19572192513368986,44000.0,44000.0,5,170,leavers
1303400,20.0,62000.0,1160.0,62000.0,906.0,30000.0,0.20454545454545453,30000.0,25000.0,2,123,leavers
1303500,20.0,66100.0,712.0,46000.0,779.0,25000.0,0.1757865168539326,25000.0,25000.0,2,65,leavers
1303600,15.0,52400.0,897.5,30200.0,907.0,19000.0,0.345,18000.0,16000.0,10,193,leavers
1303700,23.5,74600.0,803.0,63250.0,1088.0,31000.0,0.19176119402985076,27750.0,27750.0,6,80,leavers
1303800,30.0,70500.0,897.0,65800.0,1102.0,31200.0,0.18383499288762448,30000.0,29500.0,3,105,leavers
1303900,35.0,72000.0,992.5,66600.0,1240.0,31900.0,0.19899999999999998,30000.0,28000.0,5,62,leavers
1304000,15.0,40700.0,930.0,48000.0,744.0,25000.0,0.2205602923264312,22850.0,22600.0,12,176,leavers
1304001,30.0,60000.0,1327.0,67500.0,1653.0,36150.0,0.25162153846153845,35750.0,35500.0,6,84,leavers
1304002,35.0,75000.0,1212.0,86000.0,1508.0,43350.0,0.211448275862069,41450.0,40000.0,0,46,leavers
1304003,30.0,75005.0,1340.0,77900.0,1363.0,29500.0,0.19515254237288132,27000.0,27000.0,16,72,leavers
1304004,40.0,83750.0,1424.0,78500.0,1507.0,40000.0,0.2226086956521739,40000.0,31000.0,2,43,leavers
1304005,37.5,82550.0,1193.0,93775.0,1530.0,35000.0,0.1703413043478261,33000.0,30000.0,1,51,leavers
1304006,30.0,74050.0,1242.0,67500.0,1265.5,30150.0,0.2208358208955224,30000.0,30000.0,8,98,leavers
1304100,25.0,85000.0,1270.0,82000.0,1700.0,50000.0,0.1809,48500.0,48500.0,1,53,leavers
1304200,20.0,37050.0,563.0,36100.0,724.5,17000.0,0.23788076923076923,17000.0,17000.0,7,46,leavers
1304300,30.0,76450.0,970.0,71850.0,978.0,33600.0,0.16132,31400.0,31000.0,6,77,leavers
1304400,30.0,50000.0,1021.0,50000.0,1040.0,37100.0,0.22626506024096382,35500.0,33500.0,5,67,leavers
1304500,45.0,104000.0,1333.0,90200.0,1246.0,37000.0,0.18281454816285997,37000.0,37000.0,1,63,leavers
1304600,25.0,48400.0,1075.0,48000.0,1000.0,18450.0,0.2662544117647059,18000.0,15500.0,18,120,leavers
1305001,25.0,39900.0,1075.0,43800.0,1133.0,25050.0,0.27749999999999997,23300.0,23300.0,4,50,leavers
1305002,30.0,44840.0,940.0,43050.0,742.0,20800.0,0.25878679750223016,20000.0,20000.0,13,88,leavers
1306001,30.0,65400.0,1176.5,65400.0,1148.0,33300.0,0.19629850746268657,33300.0,30000.0,2,48,leavers
1306002,30.0,76000.0,1248.0,76000.0,1269.0,38450.0,0.20400000000000001,38000.0,34500.0,5,43,leavers
1600100,15.0,57700.0,765.0,39000.0,864.0,21900.0,0.2355,21500.0,20000.0,5,94,leavers
1600200,15.5,69600.0,1015.0,63500.0,1360.0,30000.0,0.23529411764705882,29500.0,29500.0,6,80,leavers
1600300,10.0,44000.0,780.0,47100.0,920.0,25150.0,0.21086904405154333,24000.0,20250.0,4,92,leavers
1600400,20.0,79600.0,980.0,64000.0,1123.0,30500.0,0.19582245430809403,29000.0,26500.0,3,59,leavers
1600500,25.0,58000.0,895.0,56100.0,1030.0,25000.0,0.21030146205616151,20400.0,20000.0,3,59,leavers
1600600,20.0,51950.0,950.0,50200.0,1202.0,24500.0,0.26842105263157895,22500.0,17250.0,8,52,leavers
1600701,20.0,89000.0,1080.0,81850.0,1407.5,39500.0,0.2197500703972614,37500.0,36000.0,3,47,leavers
1600702,18.5,62000.0,1000.0,57500.0,1115.0,26150.0,0.19909565217391306,25000.0,25000.0,3,63,leavers
1600800,15.0,79500.0,1045.0,64500.0,1285.5,27000.0,0.201130081300813,24000.0,24000.0,2,105,leavers
1600900,10.0,53000.0,670.0,43150.0,1016.5,24000.0,0.20750000000000002,24000.0,23000.0,3,70,leavers
1601000,20.0,42000.0,766.5,43210.0,889.5,24150.0,0.19593277310924373,22000.0,21150.0,6,68,leavers
1601100,15.0,39200.0,700.0,36000.0,1010.0,17200.0,0.29017241379310343,14700.0,12300.0,9,103,leavers
1601200,15.0,58400.0,900.0,55500.0,1279.0,25400.0,0.23893805309734512,25000.0,23900.0,4,84,leavers
1601300,10.0,44600.0,665.0,44600.0,967.5,22700.0,0.20439082278481013,22200.0,21000.0,9,100,leavers
1700104,20.0,57500.0,705.5,47100.0,790.0,24800.0,0.17218344155844156,22000.0,20000.0,2,75,leavers
1700105,15.0,53600.0,780.0,46000.0,898.5,20000.0,0.2217391304347826,20000.0,19000.0,12,105,leavers
1700202,20.0,68000.0,660.5,58400.0,793.0,25000.0,0.18360655737704917,25000.0,25000.0,13,137,leavers
1700300,15.0,54800.0,765.5,45800.0,853.5,23000.0,0.21069172932330826,23000.0,21000.0,5,68,leavers
1700401,20.0,45500.0,675.0,45500.0,818.5,25000.0,0.18632142857142855,25000.0,25000.0,5,82,leavers
1700501,15.0,45000.0,643.0,43800.0,763.0,25000.0,0.19290187891440502,24000.0,22000.0,5,96,leavers
1700600,15.0,45000.0,582.0,36000.0,585.0,20060.0,0.2015899581589958,20000.0,20000.0,9,77,leavers
1700700,15.0,48400.0,674.0,43710.0,594.0,24500.0,0.17207142857142857,24000.0,24000.0,5,66,leavers
1700800,20.0,38195.0,575.0,43200.0,512.0,26500.0,0.1560038717625319,25000.0,25000.0,11,71,leavers
1700900,15.0,38800.0,658.5,38320.0,906.0,20000.0,0.23684210526315788,20000.0,20000.0,11,120,leavers
1701001,15.0,50000.0,690.0,50000.0,820.0,25000.0,0.16430727272727275,22800.0,22800.0,8,109,leavers
1701104,20.0,76400.0,926.5,70000.0,1160.0,35000.0,0.18719026369168357,35000.0,32500.0,0,73,leavers
1701105,20.0,46000.0,845.0,56400.0,840.0,35500.0,0.17454545454545456,30000.0,30000.0,4,40,leavers
1701204,23.0,73480.0,839.0,65000.0,995.5,25000.0,0.1962017673048601,23000.0,23000.0,5,80,leavers
1701205,20.0,52000.0,816.0,50200.0,853.0,27000.0,0.21524492077059637,27000.0,27000.0,4,83,leavers
1701300,15.0,64000.0,850.0,60150.0,1014.0,30500.0,0.19427628865979382,30000.0,30000.0,8,140,leavers
1701500,15.0,61900.0,725.0,40200.0,873.0,25650.0,0.22281056686536949,25250.0,25250.0,8,68,leavers
1701602,15.0,49300.0,653.0,52420.0,797.5,30600.0,0.1681621213229022,30000.0,30000.0,11,118,leavers
1701701,15.0,45500.0,710.0,43700.0,1081.0,22000.0,0.232,21200.0,20000.0,11,96,leavers
1701900,20.0,62400.0,711.5,58000.0,985.0,32200.0,0.1918125,31200.0,31000.0,4,77,leavers
1702000,15.0,71700.0,740.0,51600.0,1044.0,19900.0,0.20180021321961622,19900.0,17000.0,5,155,leavers
1702100,15.0,75000.0,890.0,24000.0,1275.0,15600.0,0.3646153846153846,13100.0,12500.0,5,163,leavers
1702200,15.0,60000.0,670.0,51500.0,849.0,27000.0,0.17698564593301436,26300.0,26000.0,10,93,leavers
1702300,15.0,65500.0,1027.0,65000.0,1020.0,19500.0,0.20578960288808662,18050.0,18000.0,11,85,leavers
1702400,17.0,51600.0,775.0,58500.0,1038.0,25000.0,0.17793103448275863,25000.0,25000.0,5,82,leavers
1702501,20.0,66000.0,730.0,60200.0,1134.0,30000.0,0.1732235294117647,30000.0,30000.0,9,107,leavers
1702601,20.0,51500.0,888.0,45500.0,1233.0,18100.0,0.26421428571428573,15000.0,15000.0,7,76,leavers
1702700,20.0,76760.0,736.5,60000.0,1030.0,30000.0,0.16583606557377048,29500.0,27650.0,8,54,leavers
1702801,18.0,33910.0,810.0,40000.0,852.5,23700.0,0.22199999999999998,22500.0,22500.0,14,112,leavers
1702901,20.0,57000.0,948.0,67630.0,1256.5,31150.0,0.18736842105263157,29000.0,29000.0,3,55,leavers
1703005,20.0,58000.0,1200.0,51000.0,1112.0,30000.0,0.2571764705882353,30000.0,28000.0,3,56,leavers
1703007,35.0,126000.0,1305.0,95500.0,2260.0,54000.0,0.22068503623476943,54000.0,54000.0,4,46,leavers
1703008,25.0,70000.0,1330.0,65000.0,1276.0,30000.0,0.22949999999999998,30000.0,30000.0,5,48,leavers
1703009,25.0,167000.0,770.0,102010.0,2023.0,42900.0,0.18924,42600.0,41100.0,0,32,leavers
1703102,30.0,56350.0,1010.0,57500.0,1235.0,27600.0,0.21956521739130436,27000.0,26000.0,4,71,leavers
1703105,25.0,81100.0,1500.5,81100.0,1513.0,27700.0,0.21705490418883322,27700.0,27000.0,4,56,leavers
1703106,30.0,126500.0,1848.0,121000.0,2208.0,60000.0,0.19855737704918033,53000.0,53000.0,3,63,leavers
1703107,30.0,104000.0,1415.0,100000.0,1612.0,41250.0,0.23011819407008086,41250.0,41250.0,4,32,leavers
1703108,30.0,93850.0,1057.0,76635.0,1357.0,45000.0,0.2125,41000.0,41000.0,5,50,leavers
1703202,20.0,103600.0,1573.5,90135.0,2358.0,35000.0,0.2098841698841699,35000.0,35000.0,3,78,leavers
1703203,22.5,125210.0,1395.0,97000.0,2360.0,48500.0,0.22271714922048996,48500.0,48500.0,2,66,leavers
1703204,30.0,148000.0,1255.0,101000.0,2243.0,42500.0,0.17851239669421487,40000.0,40000.0,5,63,leavers
1703205,20.0,103100.0,1640.0,95000.0,1960.0,45000.0,0.19945263157894735,45000.0,42000.0,1,98,leavers
1703207,25.0,71900.0,1072.5,72000.0,1690.0,40000.0,0.27616216216216216,40000.0,39000.0,0,43,leavers
1703208,25.0,98000.0,1430.0,99000.0,1708.0,35000.0,0.20479041916167665,35000.0,35000.0,7,103,leavers
1703209,30.0,80000.0,1563.0,82000.0,1773.0,59000.0,0.22849999999999998,59000.0,59000.0,5,91,leavers
1703306,32.0,65000.0,1480.0,65000.0,1475.0,25000.0,0.23076923076923078,25000.0,22400.0,5,66,leavers
1703307,20.0,52050.0,990.0,50100.0,1155.0,26650.0,0.24876645569620254,25000.0,25000.0,7,61,leavers
1703308,26.0,107000.0,1560.0,100350.0,1964.0,50000.0,0.21833011508457556,50000.0,50000.0,1,51,leavers
1703309,20.0,150000.0,1340.0,119000.0,2471.0,35000.0,0.18317955654316218,32000.0,32000.0,3,114,leavers
1703310,20.0,131700.0,1590.0,118500.0,2326.5,71000.0,0.2026776519052523,70500.0,70000.0,3,83,leavers
1703401,30.0,117500.0,1450.0,97100.0,2163.0,47000.0,0.19615384615384618,47000.0,40000.0,5,68,leavers
1703407,30.0,75200.0,1140.0,79000.0,1430.0,40000.0,0.21818181818181817,40000.0,40000.0,3,81,leavers
1703408,30.0,76550.0,1000.0,70200.0,2047.0,36000.0,0.2247191011235955,35000.0,34000.0,3,100,leavers
1703409,40.0,88300.0,945.0,83000.0,1888.0,45300.0,0.20186503067484662,45000.0,45000.0,1,71,leavers
1703410,30.0,76000.0,1512.0,65000.0,1817.0,32100.0,0.2553517227235439,31100.0,30500.0,4,52,leavers
1703411,40.0,50000.0,920.0,50000.0,1510.0,40000.0,0.24400338983050848,40000.0,40000.0,2,51,leavers
1703412,30.0,80080.0,1360.0,69000.0,1488.0,30000.0,0.2611570247933884,30000.0,30000.0,3,23,leavers
1703413,30.0,49000.0,1015.0,49000.0,1065.5,30000.0,0.2714285714285714,30000.0,30000.0,13,56,leavers
1703414,40.0,52450.0,940.0,51450.0,1393.0,30000.0,0.25508590128170167,25750.0,25750.0,7,35,leavers
1703415,30.0,91700.0,1321.0,86850.0,1274.5,46000.0,0.20685194805194804,40000.0,38000.0,2,57,leavers
1703416,37.5,164500.0,1954.0,137500.0,2870.0,75000.0,0.21063157894736842,75000.0,72000.0,0,57,leavers
1703417,30.0,70000.0,1160.0,70000.0,1750.0,30000.0,0.2898476306691072,30000.0,30000.0,4,67,leavers
1703418,25.0,98000.0,1513.0,82000.0,1583.0,40000.0,0.2541290322580645,38000.0,35000.0,4,47,leavers
1703419,27.0,78700.0,1192.5,67800.0,1715.5,36200.0,0.19747519181585677,35200.0,35200.0,0,46,leavers
1703420,30.0,81200.0,1560.0,81200.0,1870.0,52000.0,0.264,51000.0,51000.0,1,74,leavers
1703421,20.0,84500.0,1600.0,72000.0,1468.0,24500.0,0.27040174945329587,24000.0,22900.0,1,104,leavers
1703422,30.0,70000.0,1180.0,56000.0,1511.0,36250.0,0.31421446384039897,35000.0,34500.0,1,39,leavers
1703501,35.0,84800.0,1270.0,56400.0,1598.0,33600.0,0.26790697674418606,33500.0,30000.0,7,203,leavers
1703502,30.0,176650.0,1750.0,105000.0,2701.5,53000.0,0.2274782608695652,52000.0,50500.0,13,307,leavers
1703503,40.0,95000.0,1500.0,83850.0,2010.0,48000.0,0.22865454545454547,48000.0,45000.0,5,130,leavers
1703504,38.5,88000.0,1220.0,74500.0,1823.0,35000.0,0.23454545454545456,35000.0,35000.0,5,112,leavers
1703520,35.0,90450.0,1240.0,89000.0,2065.0,50000.0,0.21940582925569097,48000.0,48000.0,4,59,leavers
